system:index,MNDWI_HLS,MNDWI_LS,NDBI_HLS,NDBI_LS,NDMI_HLS,NDMI_LS,NDWI_HLS,NDWI_LS,S2_EVI,S2_MNDWI,S2_NDBI,S2_NDMI,S2_NDVI,S2_NDWI,S2_SAVI,SAVI_HLS,SAVI_LS,VH_A,VH_D,VV_A,VV_D,brightness,cropland,dem,fifth,fourth,greenness,ndratio_A,ndratio_D,random,ratio_A,ratio_D,sixth,slope,wetness,.geo
273,-0.503116,-0.51433176,0.20330039,0.15256076,-0.20330039,-0.15256076,-0.3339759,-0.39249933,0.14303172,-0.3101093,0.114651,-0.114651,0.13181396,-0.20266499,0.107580855,0.1498017,0.18760163,-21.815638701946533,-23.937545458551718,-12.680678663220716,-13.80089933503998,0.45978543,0,1343.261,0.08173699,-0.05800714,-0.0011694543,-0.2648097169917003,-0.26860264589475147,0.5806155813955297,0.5812655240797173,0.5765377807401548,-0.028720355,0.07968855,-0.16662036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.14316853391308,41.25688113799306]}"
274,-0.44272932,-0.4249321,0.111245744,0.1061236,-0.111245744,-0.1061236,-0.3486555,-0.3338642,0.14021152,-0.27059522,0.083334565,-0.083334565,0.11906644,-0.19158079,0.10620652,0.17492038,0.17585734,-24.68504750075381,-25.375182134095247,-16.418175681551535,-17.05779439569435,0.571323,0,1312.5721,0.10251791,-0.04937023,0.019611852,-0.2011246607726157,-0.19601235686499077,0.5348281407793439,0.6651061004055256,0.6722235255515555,-0.033415064,0.8789796,-0.16163862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.00446865404503,41.10641332790304]}"
275,-0.49728662,-0.4904701,0.11111111,0.1576454,-0.11111111,-0.1576454,-0.40876123,-0.3604867,0.18003343,-0.3107202,0.103788584,-0.103788584,0.16580972,-0.21348065,0.131965,0.19882217,0.16951638,-22.170161696696248,-23.053437006524582,-14.806472556123634,-15.778410194044032,0.44319808,0,1345.6082,0.06170064,-0.052488342,0.0122520095,-0.19914438643130564,-0.18734691591941632,0.032227866595986865,0.6678558667585209,0.6844276707884567,-0.031314287,1.3004308,-0.1368954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.27953279404242,41.06724678151543]}"
276,-0.48408562,-0.46048138,0.15521409,0.053399693,-0.15521409,-0.053399693,-0.35558942,-0.41733325,0.20923093,-0.29341906,0.039910663,-0.039910663,0.18472426,-0.25651756,0.16144206,0.16231656,0.22711176,-25.904548338669034,-24.584538660695678,-15.997356053370291,-17.58734677828631,0.51499516,0,1289.9874,0.08222963,-0.048431583,0.015126748,-0.2364377569240253,-0.16592077422133578,0.7073223289161987,0.617550085962712,0.7153824206758018,-0.028956298,0.956592,-0.1531371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.92487791987205,41.10964726292587]}"
277,-0.49658865,-0.48577794,0.13410755,0.14240311,-0.13410755,-0.14240311,-0.38834333,-0.36891004,0.179999,-0.3170058,0.08816117,-0.08816117,0.16167513,-0.2353709,0.14017107,0.19428371,0.1736093,-23.29296400223336,-25.34020208669338,-14.356201879472284,-15.694362072453751,0.5462803,0,1293.8676,0.097546905,-0.050710935,0.017643636,-0.2373694586180354,-0.23506622311935652,0.33441577777379516,0.6163321197807111,0.6193463658561412,-0.028576026,0.49265596,-0.17951073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.95047990546945,41.206575482082364]}"
278,-0.5106473,-0.48481536,0.24446374,0.21859138,-0.24446374,-0.21859138,-0.3041523,-0.29776436,0.12518714,-0.3205664,0.16558582,-0.16558582,0.10905536,-0.1636644,0.08854007,0.12759662,0.13421328,-23.9287881601807,-25.858529356536884,-16.874621445038397,-16.14479181437231,0.506889,0,1349.2527,0.0784805,-0.05442584,-0.011222906,-0.1728817955017175,-0.23126117819683617,0.6695335865602472,0.7052016730675493,0.624350735177869,-0.03417156,8.303699,-0.18555446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.24009675306958,41.1459392004043]}"
279,-0.513179,-0.50264084,0.14518647,0.03235676,-0.14518647,-0.03235676,-0.3976177,-0.4777334,0.22660144,-0.30636206,0.038805865,-0.038805865,0.20151049,-0.2707687,0.17221987,0.19169602,0.2650517,-25.572910225402488,-25.98165439705466,-17.067160991858238,-17.618666027002497,0.49170098,0,1297.6361,0.072154455,-0.04988534,0.01936754,-0.19947783835082147,-0.19181025021636655,0.5895497806977905,0.6673922068871464,0.6781194822220324,-0.028457565,0.560224,-0.15474361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.94428153000902,41.07694858658392]}"
280,-0.515295,-0.4952988,0.21257107,0.21392922,-0.21257107,-0.21392922,-0.33996236,-0.31472567,0.15731488,-0.31331107,0.10906643,-0.10906643,0.13559635,-0.21147358,0.11798697,0.14550148,0.13181612,-25.13900637047932,-25.198524980155277,-16.51705415195854,-16.19158825051352,0.54532963,0,1293.766,0.09317134,-0.053800568,-6.535556E-7,-0.20697953936082367,-0.21761082603098308,0.6098710035582661,0.6570289178714113,0.6425609539949249,-0.030450335,0.4519848,-0.20005257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.96206817263459,41.39791663759983]}"
281,-0.53018165,-0.52082616,0.18414389,0.16854231,-0.18414389,-0.16854231,-0.38347647,-0.38625732,0.18244606,-0.32652274,0.11485982,-0.11485982,0.15429966,-0.21990655,0.13040234,0.17567568,0.18190373,-24.04893668211198,-25.59979390617018,-18.59944073036955,-17.923376378538507,0.51090926,0,1333.7737,0.077349044,-0.049815446,0.0128967045,-0.12777733368462385,-0.17637542204338655,0.29836762251617943,0.7733997131026646,0.7001375262719803,-0.0305142,2.8149195,-0.18070324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.14388718614038,41.313654663949414]}"
282,-0.5308551,-0.5121781,0.23900308,0.20061517,-0.23900308,-0.20061517,-0.33426183,-0.34742716,0.11952001,-0.3035258,0.12629414,-0.12629414,0.11152747,-0.18429443,0.08849506,0.13585849,0.13591596,-24.854655000523046,-24.362773358935954,-16.542272390186252,-16.49523520860278,0.4401573,0,1375.7506,0.05838102,-0.051236566,-0.011937445,-0.20079709133684015,-0.19255804250292935,0.47587001356551417,0.6655603302414833,0.6770672191371241,-0.03195831,1.2157439,-0.16629218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.23596450276263,41.24160977816303]}"
283,-0.40500337,-0.42061105,0.0069455663,-0.026443174,-0.0069455663,0.026443174,-0.3991807,-0.44191796,0.2008014,-0.23064134,-0.014129912,0.014129912,0.16847064,-0.2439671,0.15203275,0.23942892,0.24625742,-22.764055058711577,-23.788774206668485,-14.900337046082303,-17.190467365628834,0.53858054,0,1311.4053,0.077182755,-0.045087818,0.046984244,-0.2087838824200322,-0.16101583601537958,0.4195429787832984,0.6545554826524675,0.7226293888152501,-0.032749765,1.6251322,-0.09418331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.2078472343697,41.083596119686405]}"
284,-0.530915,-0.52470386,0.12797192,0.0921048,-0.12797192,-0.0921048,-0.43231556,-0.45456725,0.24980712,-0.3014712,0.040598113,-0.040598113,0.20157357,-0.26410574,0.17437717,0.22841886,0.23482719,-23.77328294823958,-25.436813023293062,-13.633069193196704,-14.582868594550657,0.5149217,0,1307.5376,0.07516942,-0.050462056,0.037746415,-0.27108266843828954,-0.27121516188931694,0.8444139131110366,0.57346178156712,0.5732977862123213,-0.026913244,0.94867826,-0.16297609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.99916859386872,41.291017118789604]}"
285,-0.4839396,-0.40295592,0.080712624,0.06096939,-0.080712624,-0.06096939,-0.41961724,-0.35058403,0.12503202,-0.2674643,0.06845822,-0.06845822,0.11130397,-0.20271587,0.099045955,0.2084375,0.17161381,-26.163621205470232,-24.795444496425258,-15.361547030585346,-15.975138522770866,0.5440227,0,1196.412,0.09254413,-0.047579203,0.041495685,-0.26013318268764135,-0.21633995200660985,0.5870487085091768,0.5871338263899643,0.6442771584544085,-0.023989268,1.0447026,-0.15127298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.74180126496849,41.158246119796736]}"
286,-0.5314734,-0.5231585,0.18279761,0.14226748,-0.18279761,-0.14226748,-0.38619545,-0.41151983,0.17509459,-0.34295732,0.099321395,-0.099321395,0.1670414,-0.25222746,0.13845995,0.17757173,0.20054314,-24.62578838027386,-24.58947032730628,-16.167794523467386,-16.823817243901654,0.48946637,0,1291.56,0.06640742,-0.047660455,0.017695917,-0.20733638123340176,-0.18751597708952714,0.2596943509140778,0.6565391643021821,0.6841878665934105,-0.028045729,1.0485469,-0.16605002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.15287033898157,41.192112606008045]}"
287,-0.4720036,-0.4586275,0.009561999,0.058124322,-0.009561999,-0.058124322,-0.4645382,-0.41147193,0.18231125,-0.23173316,-0.029287312,0.029287312,0.15590599,-0.25926092,0.14449751,0.24434942,0.21241163,-23.959998470952286,-24.921653372455992,-12.030911478118192,-13.0283838587507,0.53507274,0,1311.5107,0.08976403,-0.046432853,0.04232431,-0.3314472184702899,-0.31339282860901485,0.1879993814995834,0.5021248850538856,0.5227736564681532,-0.020731488,0.08280681,-0.12056187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.00770258906786,41.3586602596838]}"
288,-0.497278,-0.45901868,0.13764085,0.11998805,-0.13764085,-0.11998805,-0.38606143,-0.3587917,0.14703546,-0.3195503,0.11689254,-0.11689254,0.12753975,-0.21052139,0.112677574,0.18813041,0.19087991,-26.218601230915183,-26.21167367170376,-14.619949705590221,-14.721750125713669,0.5871728,0,1230.7161,0.085184865,-0.044382446,0.024462815,-0.2840123182469968,-0.28069783761198625,0.9065124943398766,0.5576174555167106,0.5616486116110248,-0.031153418,1.5439643,-0.17714532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.72904518793398,41.21421116199738]}"
289,-0.5257014,-0.52574974,0.1353246,0.1184932,-0.1353246,-0.1184932,-0.42027533,-0.4343701,0.19144802,-0.28784785,0.04250778,-0.04250778,0.16421446,-0.2483848,0.1451048,0.21754988,0.22600698,-25.1918942597105,-25.13600842832149,-16.076131250591327,-17.3632752405412,0.5390743,0,1254.8252,0.094545335,-0.054497857,0.029066155,-0.22089166846239316,-0.18289092231159232,0.0926054193898348,0.6381469803285873,0.690772971772936,-0.028758325,0.3581891,-0.18128717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.80728844918079,41.352012726581314]}"
290,-0.52709043,-0.50487727,0.21308142,0.17996521,-0.21308142,-0.17996521,-0.35373852,-0.35739425,0.1365956,-0.32916123,0.14152186,-0.14152186,0.12435549,-0.19680981,0.102688834,0.15894495,0.16469623,-25.812712678454144,-25.35611861550382,-16.812789678133328,-17.01705071540416,0.51252866,0,1264.4587,0.07093935,-0.045809332,0.0039504697,-0.21113940018890923,-0.19680066494381737,0.6656092560176748,0.6513375749216375,0.6711220661745605,-0.029704174,2.091517,-0.18256953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.91221167436595,41.1609410656491]}"
291,-0.48113468,-0.48321304,0.1553996,0.14860079,-0.1553996,-0.14860079,-0.35205778,-0.36053193,0.17367345,-0.2809028,0.08036671,-0.08036671,0.13196461,-0.20518121,0.11886356,0.17191735,0.17627351,-26.882971422686246,-25.439144671279237,-15.609057307774181,-15.943932608092014,0.5865203,0,1233.3015,0.11967432,-0.05708928,0.018140808,-0.26531833032557367,-0.2294467373483707,0.8802980691456622,0.5806299111191953,0.6267479828475796,-0.031341355,0.5598579,-0.20329425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.72149933954738,41.351563568939255]}"
292,-0.52318144,-0.5065201,0.1956421,0.16508475,-0.1956421,-0.16508475,-0.3648879,-0.37259248,0.13298957,-0.325965,0.12533033,-0.12533033,0.12022587,-0.20922746,0.10322387,0.1638587,0.18367721,-26.122067714688576,-25.729584816712606,-16.086705160338486,-17.486606084084528,0.53015125,0,1305.4127,0.084567465,-0.05137645,0.013133321,-0.23775537336901684,-0.19073820623270235,0.20353768348154377,0.6158281701142995,0.6796303247274372,-0.029299097,2.9278038,-0.18648131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.98066329901586,41.22058920051463]}"
293,-0.5095314,-0.46321595,0.23079413,0.18158579,-0.23079413,-0.18158579,-0.31588423,-0.30749488,0.14012316,-0.3470394,0.16792111,-0.16792111,0.12385137,-0.19020249,0.102835186,0.1418589,0.14931805,-24.89179166505316,-25.836064906816155,-17.44561432763486,-18.468644892806665,0.53988,0,1301.9048,0.09772601,-0.057900853,-0.011320715,-0.17587703268131985,-0.16628977025987,0.4790906778161854,0.7008581207164625,0.7148397002182096,-0.033577047,0.5168312,-0.19675519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.17577737872662,41.11773210048295]}"
294,-0.47354838,-0.45850605,0.17947088,0.15608612,-0.17947088,-0.15608612,-0.32139203,-0.32610583,0.14076209,-0.3043961,0.12857467,-0.12857467,0.11858852,-0.18318753,0.10136444,0.15205613,0.15138668,-23.626343794675396,-26.668976803105465,-16.874345162558203,-17.93141481395557,0.54639137,0,1317.2299,0.08893826,-0.05483605,1.577919E-4,-0.16671317960163382,-0.19590774144251027,0.3006092671151679,0.7142173714733266,0.6723698080485618,-0.03334892,6.0150414,-0.17847832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.08594585031467,41.14504088512018]}"
295,-0.52027214,-0.49455032,0.19713314,0.16607215,-0.19713314,-0.16607215,-0.36006868,-0.35787043,0.13454732,-0.31809345,0.106231205,-0.106231205,0.12368113,-0.21927173,0.107070364,0.16666667,0.16609897,-26.696418452322153,-25.76993796464766,-18.210912429005198,-18.53140538242952,0.57797813,0,1247.4865,0.11074984,-0.0536916,0.008163209,-0.18895592004211637,-0.1633930719777081,0.4231707590485826,0.6821481488810401,0.719109429283521,-0.028550586,0.6992038,-0.21561064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.77917118078786,41.319853039409836]}"
296,-0.52668583,-0.5164899,0.2209376,0.17604934,-0.2209376,-0.17604934,-0.34601176,-0.37449232,0.15468013,-0.3593785,0.16401134,-0.16401134,0.13654177,-0.20760375,0.11481676,0.15399367,0.1742042,-25.745174751299224,-26.294522468204008,-19.248616317180243,-19.534030236228368,0.53978056,0,1240.1858,0.081972346,-0.050337806,0.0057640136,-0.14438788730274751,-0.14751703540753075,0.48120508643932003,0.7476591828613969,0.7428935155544051,-0.030240383,1.2726421,-0.19709224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.87942316649558,41.131476324329974]}"
297,-0.45814073,-0.45948455,0.023247432,-0.018687109,-0.023247432,0.018687109,-0.43957505,-0.4741178,0.22407497,-0.19426665,-0.06509153,0.06509153,0.18865117,-0.2560301,0.16731797,0.24812661,0.2842,-23.604502295332743,-23.782294173832994,-15.37553425539685,-13.694525939139307,0.51149505,0,1350.275,0.08674086,-0.05258756,0.04026928,-0.21110724278635573,-0.2691735372500797,0.015545678216714043,0.6513814213501555,0.5758286328073016,-0.027876802,2.321632,-0.1285223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.16643489977177,41.37330279881495]}"
298,-0.5320887,-0.51225924,0.27228683,0.2327554,-0.27228683,-0.2327554,-0.30381945,-0.31734076,0.11004937,-0.3017243,0.1476354,-0.1476354,0.098119915,-0.16126813,0.08042198,0.12029611,0.12098998,-24.47703230192841,-25.60446008450476,-18.856372446297396,-20.473571776257003,0.44904047,0,1305.131,0.056932602,-0.051098313,-0.011098864,-0.129707321367614,-0.1113521585243101,0.9379409723038868,0.7703700437904724,0.7996095878876645,-0.030897992,0.33317488,-0.1713221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.19302503218172,41.09940646868691]}"
299,-0.50617284,-0.4663943,-0.048914704,-0.021386784,0.048914704,0.021386784,-0.54167604,-0.4831516,0.17509972,-0.2420528,-0.01948902,0.01948902,0.15318395,-0.26039335,0.14248824,0.3151492,0.30050817,-21.96782292550019,-23.419979200951524,-10.65988334996409,-13.055701197313551,0.51704603,0,1223.5898,0.06755327,-0.038348604,0.101236105,-0.3465747631803208,-0.28414214321635894,0.7343067113397345,0.48524987597155683,0.5574599825768896,-0.018335965,1.4537987,-0.08827777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.85795343120513,41.15671898381373]}"
300,-0.55845267,-0.53924936,0.26927763,0.23953214,-0.26927763,-0.23953214,-0.3403576,-0.34419766,0.14501573,-0.364833,0.18932687,-0.18932687,0.13042314,-0.18853204,0.104150996,0.1425,0.15087844,-25.500981910165606,-25.878584652212908,-17.796513511341722,-18.88556287420591,0.49195698,0,1294.2379,0.06880151,-0.05047616,-0.0028072102,-0.17794258822178463,-0.1562192550160789,0.48031747096272803,0.6978756180461974,0.7297757249097077,-0.03010259,0.24029334,-0.20167334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.00141438207902,41.25768962174877]}"
301,-0.44059852,-0.38913536,0.15069479,0.09724812,-0.15069479,-0.09724812,-0.31052107,-0.3033675,0.14950937,-0.25473362,0.0663392,-0.0663392,0.12011175,-0.19162384,0.10874774,0.14647228,0.13040264,-24.778441267124414,-25.36961153380382,-17.538184531606852,-17.846288969675722,0.6124716,0,1299.3888,0.1193958,-0.061809555,-0.00451149,-0.17109721294779223,-0.17408690959759948,0.8631648732356415,0.7078001534695484,0.7034514086231229,-0.03641605,0.5452819,-0.1799405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.18170625960181,41.10587433873257]}"
302,-0.52926046,-0.4852855,0.23757482,0.1920659,-0.23757482,-0.1920659,-0.3336368,-0.32336795,0.15758793,-0.3599473,0.16522604,-0.16522604,0.13935843,-0.20703198,0.114144884,0.1479565,0.14454685,-24.53825159709232,-25.493179084001,-19.86194200671371,-19.95574109072625,0.49344376,0,1315.6582,0.067120224,-0.048824895,-0.0037156397,-0.10532182882143447,-0.12183871414295888,0.9904064471211538,0.8094277592730881,0.7827874673837782,-0.030808095,2.9388688,-0.18024018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.1328379081457,41.17477512102454]}"
303,-0.50297755,-0.46832654,0.23183781,0.20524633,-0.23183781,-0.20524633,-0.3069307,-0.29111317,0.12771986,-0.29252678,0.13719702,-0.13719702,0.11017219,-0.16190402,0.089993164,0.13300006,0.12232184,-25.159937029621258,-24.609951248518158,-16.43860214475763,-17.26217287573523,0.46930268,0,1335.7504,0.07018909,-0.052559823,-0.010310114,-0.20965483543314467,-0.17548138592106693,0.14044949217388336,0.6533642006100477,0.7014306002241528,-0.032963935,3.2450616,-0.16123424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.22096263751783,41.18905833404204]}"
304,-0.5251914,-0.49611965,0.16002452,0.12459498,-0.16002452,-0.12459498,-0.3986728,-0.39600322,0.17668143,-0.27541637,0.05529283,-0.05529283,0.14609206,-0.22353202,0.13073173,0.18687627,0.17484951,-25.31598945020894,-25.281544468640902,-12.731183708926544,-14.702205879128218,0.5647866,0,1313.6361,0.092174515,-0.047555294,0.025112804,-0.33076848281593463,-0.264590952511861,0.5371032298300434,0.5028910181040335,0.5815390708176377,-0.024523728,1.1297233,-0.18213308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.02926215588673,41.35551615618938]}"
305,-0.5213497,-0.4820448,0.20408836,0.18067962,-0.20408836,-0.18067962,-0.3550379,-0.33012167,0.129313,-0.3386264,0.15679416,-0.15679416,0.11668216,-0.19203626,0.096855745,0.16877972,0.16000481,-26.097603023149794,-25.932378106651527,-17.72098811969045,-17.68608329451491,0.53768665,0,1236.7699,0.086867474,-0.051832326,-0.0012725306,-0.19116577427496878,-0.1890551511272724,0.9736819874185102,0.6790274227089401,0.6820077673469721,-0.033977848,0.45230913,-0.19102131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.74099278121277,41.172529332814236]}"
306,-0.523742,-0.5013213,0.24517375,0.21685508,-0.24517375,-0.21685508,-0.3196085,-0.31916693,0.115085825,-0.3091678,0.15296541,-0.15296541,0.10542527,-0.1639398,0.08501772,0.13306452,0.13976686,-24.75655739062231,-25.474849185568264,-17.02006491757387,-16.53326768898007,0.45667025,0,1318.1526,0.055886425,-0.04835243,-0.0056644445,-0.1851871225005812,-0.21285366166950637,0.2302570431520382,0.6874972416003611,0.6490035551749731,-0.03125383,0.6072859,-0.16601034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.17892148222104,41.13282379725616]}"
307,-0.514336,-0.47471425,0.17862386,0.13216865,-0.17862386,-0.13216865,-0.36967522,-0.36547148,0.15872185,-0.3159363,0.1263123,-0.1263123,0.14096308,-0.19749787,0.11383642,0.16393244,0.16678555,-25.485984960788542,-24.673319949736676,-16.01347443645569,-15.26244678185693,0.45968664,0,1260.6224,0.06305063,-0.046838317,0.005056568,-0.22825623904300477,-0.23565024383104446,0.1429717400240662,0.6283247228268093,0.6185809940838471,-0.031010417,6.152696,-0.14859386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.86801456238727,41.173966637268826]}"
308,-0.4817876,-0.4801523,0.14097536,0.14239903,-0.14097536,-0.14239903,-0.36564705,-0.36246878,0.13809092,-0.2310607,0.026016686,-0.026016686,0.115279704,-0.20628242,0.103561595,0.18138196,0.18423766,-26.796499140026555,-24.636849105330498,-13.163465479878747,-12.154565091346306,0.58196723,0,1239.0088,0.104617916,-0.05851714,0.015571038,-0.34116731057756666,-0.3392716558069045,0.5775590897644145,0.49123825508296237,0.4933490090141645,-0.031499922,0.61665875,-0.18828009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.73317743824093,41.33189046421704]}"
309,-0.5363594,-0.5122065,0.11608344,0.059675932,-0.11608344,-0.059675932,-0.44818082,-0.46649197,0.21110865,-0.29467094,0.02637625,-0.02637625,0.19539057,-0.27033052,0.16590591,0.24071978,0.25296605,-24.522937776006593,-25.55166787987136,-15.807107353406453,-16.059452059758097,0.4627545,0,1272.7792,0.06268897,-0.04798948,0.05033309,-0.21611258788906268,-0.2281172877318569,0.903560283640559,0.6445845721173029,0.6285089542984053,-0.028419018,0.71759796,-0.1221835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.87259597033628,41.27044569878326]}"
310,-0.51365596,-0.49271607,0.09194608,0.056994043,-0.09194608,-0.056994043,-0.44261396,-0.44830942,0.22786155,-0.22883438,0.004248201,-0.004248201,0.17746113,-0.22478743,0.15420547,0.23111987,0.23282202,-24.061640651126822,-23.775512285247178,-12.733858991169924,-13.98363653396968,0.49006814,0,1329.768,0.08690799,-0.05485064,0.04093751,-0.3078578024508061,-0.25932458907267775,0.20842980461426452,0.529218234774593,0.5881529014475366,-0.026807692,0.13848412,-0.14727262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.08738315476926,41.38596904432104]}"
311,-0.50078493,-0.46621865,0.08654002,0.08573306,-0.08654002,-0.08573306,-0.4330107,-0.39640984,0.3496113,-0.2612281,-0.056619868,0.056619868,0.2524636,-0.3129134,0.2293524,0.21000965,0.18567832,-24.177897073454332,-23.715440356179993,-13.063295350695261,-16.25838723770343,0.5181464,0,1378.8317,0.083394684,-0.046298485,0.024001624,-0.2984491365413865,-0.1865483884664975,0.7775504061260422,0.5402990719584898,0.685561262768906,-0.02549165,0.22978103,-0.14312287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.24512731866065,41.35075508518355]}"
312,-0.461167,-0.45216158,0.13717507,0.08326605,-0.13717507,-0.08326605,-0.345872,-0.38331845,0.12958263,-0.24187231,0.055255767,-0.055255767,0.11445137,-0.18914688,0.10206131,0.16385224,0.19246638,-23.80545179333076,-24.845673874146755,-16.79733669626255,-17.240191550466854,0.5661015,0,1256.2097,0.104746185,-0.05596511,0.018927606,-0.17260181770186606,-0.18071345918508522,0.7812916411247628,0.7056088177653669,0.6938910829223348,-0.028771613,1.0074595,-0.15949352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.78492039860622,41.206126324440305]}"
313,-0.4946462,-0.40448785,0.21219558,0.13170215,-0.21219558,-0.13170215,-0.31557378,-0.2881352,0.12408173,-0.2849178,0.12690118,-0.12690118,0.10613952,-0.16433471,0.086649954,0.1353102,0.12596089,-24.647123121106013,-24.271330388798766,-15.556823883531422,-15.427377560547043,0.5108353,0,1384.6106,0.078520246,-0.05407868,-0.010778066,-0.2261046468031123,-0.22277684300295877,0.3913197184748779,0.6311821386654933,0.6356214230294845,-0.0372848,5.938131,-0.16105033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.2613868253032,41.08889617986271]}"
314,-0.510694,-0.51386374,0.115192525,0.12977156,-0.115192525,-0.12977156,-0.4202224,-0.4115298,0.15814242,-0.27131128,0.06354439,-0.06354439,0.13559695,-0.21142882,0.11955499,0.20675632,0.1877863,-25.374699130393733,-25.16081006969474,-13.546282886554966,-14.344206226410012,0.5280822,0,1302.1067,0.083154075,-0.052967533,0.029655138,-0.3039084738069536,-0.2738033003760907,0.9411952609852201,0.5338499903760148,0.5701011289651232,-0.02592403,0.3938402,-0.16161354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.96233766721983,41.302695217483155]}"
315,-0.4674753,-0.4724692,0.11381691,0.14939508,-0.11381691,-0.14939508,-0.3735328,-0.34761003,0.13111372,-0.2732266,0.0756607,-0.0756607,0.11267028,-0.20173629,0.10052672,0.17586839,0.14879869,-26.29704547291238,-25.88968054278277,-15.477482839792113,-18.435385405251036,0.56858784,0,1283.5023,0.087728284,-0.042724695,0.014023671,-0.25899903769421656,-0.1681733569504682,0.4783396965415676,0.5885635652771297,0.712074657498632,-0.030830054,0.9101722,-0.16367386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.91742190301385,41.2406216313505]}"
316,-0.54353154,-0.49977157,0.24018249,0.16800176,-0.24018249,-0.16800176,-0.3488963,-0.36218745,0.13355532,-0.33553874,0.16073221,-0.16073221,0.12426141,-0.18477112,0.09924722,0.14791493,0.16858703,-22.900846839809972,-26.108828758500437,-17.262553844701337,-16.11705317619213,0.4778295,0,1312.9043,0.06595404,-0.05010081,0.002297362,-0.1403838544300109,-0.2366268062266123,0.8551959366536017,0.7537954367125307,0.6173028030200238,-0.031164808,10.49419,-0.1706185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.10633760726418,41.13884250965975]}"
317,-0.5536689,-0.538275,0.2434881,0.23703425,-0.2434881,-0.23703425,-0.3585125,-0.3452971,0.15437567,-0.3492769,0.15806367,-0.15806367,0.13821466,-0.2023866,0.11400307,0.1585533,0.16505185,-26.17262317562174,-25.720751013994246,-17.50062911849953,-19.48997547739604,0.51918226,0,1259.942,0.07420515,-0.048363928,0.0044369884,-0.19856533694170345,-0.1378163108656253,0.06168772897981312,0.6686616393423008,0.7577529702298296,-0.029600617,0.59666395,-0.20608786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.8268717223746,41.281045819135876]}"
318,-0.44716087,-0.4568436,0.11984133,0.088899806,-0.11984133,-0.088899806,-0.34585327,-0.38301462,0.19673145,-0.26534688,0.029723117,-0.029723117,0.16165768,-0.23740278,0.14391577,0.17315759,0.19940834,-23.403973373092228,-25.076471522834154,-13.104858511795662,-14.648502405488824,0.5624772,0,1351.2194,0.108182296,-0.055889383,0.011251351,-0.28209927104130883,-0.2625041148210907,0.8326922843338196,0.5599416091825862,0.5841532526675525,-0.034473855,1.2949104,-0.16981995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.17119597077762,41.32138017539284]}"
